enable_batch_dco,gamma,refine_queue_size,ef,recall,latency(ms),QPS,nq
True,0.8,200,1200,0.9825,2.941545248031616,339.95737467209335,1000
True,0.8,200,1400,0.9842,3.223400115966797,310.2314214877011,1000
True,0.8,200,1600,0.9858,3.51222825050354,284.71953662368963,1000
True,0.8,200,1800,0.9875,3.7880609035491943,263.9873078764541,1000
True,0.8,200,2000,0.9885,4.060663461685181,246.26517549055856,1000
True,0.8,200,3000,0.9924,5.394565582275391,185.37173841868596,1000
True,0.8,200,4000,0.9947,6.706519842147827,149.1086321277088,1000
True,0.8,300,120,0.9221,0.7457563877105713,1340.9204620693117,1000
True,0.8,300,140,0.9319,0.8676707744598389,1152.5108709839185,1000
True,0.8,300,160,0.9399,0.9899628162384033,1010.1389502685922,1000
True,0.8,300,180,0.9458,1.103543758392334,906.1715880273033,1000
True,0.8,300,200,0.9509,1.2145376205444336,823.3586042001201,1000
True,0.8,300,220,0.9568,1.332096815109253,750.696187137107,1000
True,0.8,300,240,0.9595,1.4442594051361084,692.3963911495242,1000
True,0.8,300,260,0.963,1.5661706924438477,638.5000082204343,1000
True,0.8,300,280,0.9661,1.683913230895996,593.8548267525093,1000
True,0.8,300,300,0.9684,1.8144574165344238,551.1289440509325,1000
True,0.8,300,320,0.9702,1.890153408050537,529.0575864058453,1000
True,0.8,300,340,0.9721,1.944389820098877,514.300162273606,1000
True,0.8,300,360,0.9727,2.00201678276062,499.49631222425637,1000
True,0.8,300,380,0.9737,2.057590961456299,486.0052453244794,1000
True,0.8,300,400,0.9746,2.1673014163970947,461.4032881787123,1000
True,0.8,300,450,0.9759,2.2648942470550537,441.52171842030054,1000
True,0.8,300,500,0.9778,2.364318609237671,422.9548403894815,1000
True,0.8,300,550,0.9784,2.469592332839966,404.92513144873044,1000
True,0.8,300,600,0.9795,2.5550382137298584,391.3835787763795,1000
True,0.8,300,650,0.9802,2.6402993202209473,378.74493711429557,1000
True,0.8,300,700,0.9808,2.735647678375244,365.5441480658503,1000
True,0.8,300,750,0.9817,2.8278918266296387,353.6203155238184,1000
True,0.8,300,800,0.9827,2.9176559448242188,342.740891630472,1000
