enable_batch_dco,gamma,refine_queue_size,ef,recall,latency(ms),QPS,nq
True,0.81,40,320,0.9199,0.7756726741790771,1289.203594877616,1000
True,0.81,40,340,0.9224,0.8014190196990967,1247.786707602052,1000
True,0.81,40,360,0.9243,0.8290290832519531,1206.2303002415738,1000
True,0.81,40,380,0.9258,0.861264705657959,1161.0832226499458,1000
True,0.81,40,400,0.9287,0.8891212940216064,1124.7059391378148,1000
True,0.81,40,450,0.9332,0.9610908031463623,1040.4844128424277,1000
True,0.81,40,500,0.9369,1.034804344177246,966.366256217335,1000
True,0.81,40,550,0.94,1.1087393760681152,901.9252148744514,1000
True,0.81,40,600,0.9436,1.179288625717163,847.9688332378073,1000
True,0.81,40,650,0.9456,1.252415418624878,798.4571134535984,1000
True,0.81,40,700,0.9478,1.321580171585083,756.66994821859,1000
True,0.81,40,750,0.9496,1.3976531028747559,715.4851214104236,1000
True,0.81,40,800,0.9511,1.4670908451080322,681.6210484405026,1000
True,0.81,40,900,0.955,1.6059327125549316,622.6910954501119,1000
True,0.81,40,1000,0.9584,1.759063959121704,568.4841615988183,1000
True,0.81,40,1200,0.962,2.044646739959717,489.08204065593344,1000
True,0.81,40,1400,0.9647,2.3203558921813965,430.96837143369726,1000
True,0.81,40,1600,0.9686,2.606196880340576,383.70086601796584,1000
True,0.81,40,1800,0.9706,2.9160022735595703,342.9352607394568,1000
True,0.81,40,2000,0.9727,3.2093467712402344,311.58988768719297,1000
True,0.81,80,120,0.9067,0.608649492263794,1642.9817369610018,1000
True,0.81,80,140,0.9125,0.6512556076049805,1535.4954158130654,1000
True,0.81,80,160,0.9166,0.7136905193328857,1401.1675549995239,1000
True,0.81,80,180,0.92,0.7482092380523682,1336.5245296931346,1000
True,0.81,80,200,0.9234,0.7842371463775635,1275.1245010760554,1000
True,0.81,80,220,0.9273,0.8180763721466064,1222.3797606769056,1000
True,0.81,80,240,0.9295,0.8500299453735352,1176.4291428116246,1000
True,0.81,80,260,0.932,0.8811051845550537,1134.9382769833394,1000
True,0.81,80,280,0.9343,0.9120612144470215,1096.4176353078399,1000
True,0.81,80,300,0.9373,0.9367051124572754,1067.571839526617,1000
True,0.81,80,320,0.9393,0.9675662517547607,1033.5209585766536,1000
