enable_batch_dco,gamma,ef,recall,latency(ms),QPS,nq
True,1.1,500,0.94,1.6343739032745361,611.8550950895988,1000
True,1.1,550,0.9472,1.7809455394744873,561.4994831874955,1000
True,1.1,600,0.9522,1.92624831199646,519.1438683019792,1000
True,1.1,650,0.958,2.0698461532592773,483.127694502972,1000
True,1.1,700,0.9623,2.230417013168335,448.34665181265257,1000
True,1.1,750,0.966,2.390646457672119,418.2968990629193,1000
True,1.1,800,0.9694,2.5505154132843018,392.07761489757036,1000
True,1.1,900,0.9747,2.7633373737335205,361.8812561597967,1000
True,1.1,1000,0.978,3.035646438598633,329.4191271041555,1000
True,1.1,1200,0.9821,3.566175699234009,280.4124317864634,1000
True,1.1,1400,0.985,4.08167290687561,244.9975837886206,1000
True,1.1,1600,0.9876,4.698402166366577,212.83831494001961,1000
True,1.1,1800,0.9898,5.144578456878662,194.37938567404487,1000
True,1.1,2000,0.991,5.59389853477478,178.76620281605835,1000
True,1.1,3000,0.9945,7.9436633586883545,125.88650284459165,1000
True,1.1,4000,0.9963,10.302128791809082,97.06731688261075,1000
