enable_batch_dco,gamma,refine_queue_size,ef,recall,latency(ms),QPS,nq
True,0.9,400,800,0.9803,2.3817298412323,419.8629007740874,1000
True,0.9,400,900,0.9832,2.6349027156829834,379.5206532855972,1000
True,0.9,400,1000,0.9854,2.8622241020202637,349.3786525290466,1000
True,0.9,400,1200,0.9894,3.2921512126922607,303.75275477769395,1000
True,0.9,400,1400,0.9903,3.711446523666382,269.43672598363133,1000
True,0.9,400,1600,0.992,4.134592294692993,241.8618158031113,1000
True,0.9,400,1800,0.9921,4.534425497055054,220.53510431464008,1000
True,0.9,400,2000,0.9933,4.925344705581665,203.0314749070753,1000
True,0.9,400,3000,0.9943,6.771643161773682,147.67464500271632,1000
True,0.9,400,4000,0.9952,8.489949703216553,117.78632794740045,1000
True,0.9,800,120,0.7431,0.44634413719177246,2240.4237373691512,1000
True,0.9,800,140,0.7719,0.5046324729919434,1981.6402104903093,1000
True,0.9,800,160,0.7953,0.5594072341918945,1787.6064857197898,1000
True,0.9,800,180,0.8151,0.6148984432220459,1626.2848134076185,1000
True,0.9,800,200,0.8304,0.6761612892150879,1478.937076035269,1000
True,0.9,800,220,0.846,0.7344801425933838,1361.5071967352164,1000
True,0.9,800,240,0.858,0.7926981449127197,1261.5142427387732,1000
True,0.9,800,260,0.8697,0.8504621982574463,1175.8312151309594,1000
True,0.9,800,280,0.8788,0.9086332321166992,1100.5540680814172,1000
True,0.9,800,300,0.8886,0.9731254577636719,1027.6167291914119,1000
True,0.9,800,320,0.8958,1.03049635887146,970.4061459228659,1000
True,0.9,800,340,0.902,1.086578607559204,920.3199778121099,1000
True,0.9,800,360,0.9063,1.1421458721160889,875.5449057897213,1000
True,0.9,800,380,0.9132,1.197605848312378,834.9992624110538,1000
True,0.9,800,400,0.9188,1.2547094821929932,796.9972445351975,1000
True,0.9,800,450,0.9287,1.3997135162353516,714.4319093878474,1000
True,0.9,800,500,0.9377,1.5431041717529297,648.0443889047515,1000
True,0.9,800,550,0.9455,1.690969705581665,591.376650154721,1000
True,0.9,800,600,0.9527,1.8815765380859375,531.4692119924418,1000
True,0.9,800,650,0.9582,2.0214154720306396,494.70285244994034,1000
True,0.9,800,700,0.9621,2.164003372192383,462.1064887652581,1000
True,0.9,800,750,0.9665,2.3049259185791016,433.8534232008904,1000
True,0.9,800,800,0.9694,2.4336211681365967,410.9102982391017,1000
True,0.9,800,900,0.9783,2.746567726135254,364.09078519506176,1000
True,0.9,800,1000,0.9828,3.009282112121582,332.30516872178106,1000
True,0.9,800,1200,0.9888,3.531163215637207,283.1928004833239,1000
True,0.9,800,1400,0.9913,3.9955990314483643,250.27536350100428,1000
True,0.9,800,1600,0.9929,4.441617250442505,225.14321779986176,1000
True,0.9,800,1800,0.9941,4.862188816070557,205.6686891086561,1000
True,0.9,800,2000,0.9944,5.273067235946655,189.64294503642404,1000
True,0.9,800,3000,0.9961,7.176225423812866,139.3490227720133,1000
True,0.9,800,4000,0.9964,8.921634197235107,112.08708829486741,1000
True,0.9,1600,120,0.7431,0.4424586296081543,2260.098307689489,1000
True,0.9,1600,140,0.7719,0.5010709762573242,1995.7252512794746,1000
True,0.9,1600,160,0.7953,0.5577576160430908,1792.8934921486446,1000
True,0.9,1600,180,0.8151,0.6164095401763916,1622.2980580635403,1000
True,0.9,1600,200,0.8304,0.6768248081207275,1477.4872138280525,1000
True,0.9,1600,220,0.846,0.7315506935119629,1366.9592673055777,1000
True,0.9,1600,240,0.858,0.78411865234375,1275.3171946757998,1000
True,0.9,1600,260,0.8697,0.8481109142303467,1179.091063705378,1000
True,0.9,1600,280,0.8788,0.9127559661865234,1095.5830879725502,1000
True,0.9,1600,300,0.8886,0.9930660724639893,1006.9823425935863,1000
True,0.9,1600,320,0.8958,1.0358004570007324,965.4369171602835,1000
True,0.9,1600,340,0.902,1.0942130088806152,913.8988404305342,1000
True,0.9,1600,360,0.9063,1.1561927795410156,864.9076673848275,1000
True,0.9,1600,380,0.9132,1.2119991779327393,825.0830678826547,1000
True,0.9,1600,400,0.9188,1.2676653861999512,788.8517039955433,1000
True,0.9,1600,450,0.9287,1.4092283248901367,709.6082177300544,1000
True,0.9,1600,500,0.9377,1.5516881942749023,644.4593725012492,1000
True,0.9,1600,550,0.9455,1.699514389038086,588.4033736048527,1000
True,0.9,1600,600,0.9527,1.847710132598877,541.2104325008278,1000
True,0.9,1600,650,0.9582,1.992924690246582,501.7751071548375,1000
True,0.9,1600,700,0.9621,2.142768383026123,466.68599738612477,1000
True,0.9,1600,750,0.9665,2.2890286445617676,436.8665295542639,1000
True,0.9,1600,800,0.9694,2.4381468296051025,410.14757103942185,1000
True,0.9,1600,900,0.9749,2.811203718185425,355.7195067476219,1000
True,0.9,1600,1000,0.979,3.0304789543151855,329.98084298723523,1000
True,0.9,1600,1200,0.9839,3.60628604888916,277.2935885959542,1000
True,0.9,1600,1400,0.9874,4.153383731842041,240.76754390244994,1000
True,0.9,1600,1600,0.9909,4.711302995681763,212.25550573091343,1000
True,0.9,1600,1800,0.9925,5.274343013763428,189.59707349152197,1000
True,0.9,1600,2000,0.9937,5.75018835067749,173.9073468579824,1000
True,0.9,1600,3000,0.9959,7.887620449066162,126.78094825396839,1000
True,0.9,1600,4000,0.997,9.824281454086304,101.78861473721936,1000
True,1.0,100,120,0.6861,0.36269283294677734,2757.154013425854,1000
True,1.0,100,140,0.7408,0.4260554313659668,2347.1124327506454,1000
True,1.0,100,160,0.7711,0.48767518997192383,2050.545159079287,1000
True,1.0,100,180,0.7946,0.5428557395935059,1842.110024937393,1000
True,1.0,100,200,0.812,0.6020007133483887,1661.1275997297398,1000
True,1.0,100,220,0.8273,0.6576113700866699,1520.6549726599237,1000
True,1.0,100,240,0.8374,0.7123153209686279,1403.8726538131593,1000
True,1.0,100,260,0.8443,0.7685806751251221,1301.0995883251992,1000
True,1.0,100,280,0.8501,0.8215696811676025,1217.1822097655977,1000
True,1.0,100,300,0.8554,0.8755545616149902,1142.1332762580391,1000
True,1.0,100,320,0.859,0.928107500076294,1077.461393122883,1000
True,1.0,100,340,0.8634,0.9794826507568359,1020.9471288004034,1000
True,1.0,100,360,0.8657,1.025965929031372,974.6912365248943,1000
True,1.0,100,380,0.8698,1.072171926498413,932.6862374263817,1000
True,1.0,100,400,0.8722,1.1252493858337402,888.6918869625171,1000
True,1.0,100,450,0.8789,1.2543542385101318,797.2229608661083,1000
True,1.0,100,500,0.8822,1.3733246326446533,728.1599530289276,1000
True,1.0,100,550,0.8844,1.5007483959197998,666.3342121296128,1000
True,1.0,100,600,0.8859,1.6188867092132568,617.7084500780032,1000
True,1.0,100,650,0.8882,1.7340266704559326,576.6923987028799,1000
True,1.0,100,700,0.8894,1.8454203605651855,541.8819589124595,1000
True,1.0,100,750,0.8908,1.9682135581970215,508.07494737311345,1000
True,1.0,100,800,0.8915,2.0745134353637695,482.0407440864071,1000
True,1.0,100,900,0.8937,2.285461664199829,437.54835868144545,1000
True,1.0,100,1000,0.895,2.5171453952789307,397.2754223397523,1000
True,1.0,100,1200,0.8968,2.9512336254119873,338.84135481154993,1000
True,1.0,100,1400,0.8978,3.3677923679351807,296.93041932187396,1000
True,1.0,100,1600,0.8985,3.767491102218628,265.4286295224726,1000
True,1.0,100,1800,0.8991,4.155263662338257,240.65861549620135,1000
True,1.0,100,2000,0.8994,4.540493965148926,220.24035439219014,1000
True,1.0,100,3000,0.8997,6.401602029800415,156.21089773229426,1000
True,1.0,100,4000,0.9001,8.106630802154541,123.35580889340919,1000
True,1.0,200,120,0.629,0.3348672389984131,2986.2580854161697,1000
True,1.0,200,140,0.6591,0.3748455047607422,2667.7657522884897,1000
True,1.0,200,160,0.6854,0.41727542877197266,2396.4986458535695,1000
True,1.0,200,180,0.7074,0.45436739921569824,2200.8621255093126,1000
True,1.0,200,200,0.7302,0.49335312843322754,2026.9456954205655,1000
True,1.0,200,220,0.7864,0.5738339424133301,1742.664429703087,1000
True,1.0,200,240,0.8185,0.6347899436950684,1575.3242626672206,1000
True,1.0,200,260,0.8428,0.6988101005554199,1431.003929687324,1000
True,1.0,200,280,0.8644,0.7557976245880127,1323.1055079659752,1000
True,1.0,200,300,0.878,0.8157596588134766,1225.8512531184751,1000
True,1.0,200,320,0.8872,0.8754374980926514,1142.2860023459557,1000
True,1.0,200,340,0.8948,0.9364378452301025,1067.8765334972968,1000
True,1.0,200,360,0.9025,0.9917037487030029,1008.3656548720797,1000
True,1.0,200,380,0.9083,1.0400404930114746,961.5010249307352,1000
True,1.0,200,400,0.9127,1.0924553871154785,915.3691874232064,1000
True,1.0,200,450,0.9233,1.2294204235076904,813.391400434747,1000
True,1.0,200,500,0.9332,1.3654117584228516,732.3798069199812,1000
True,1.0,200,550,0.9377,1.4954125881195068,668.7117708815786,1000
True,1.0,200,600,0.9415,1.6253833770751953,615.2394654112037,1000
True,1.0,200,650,0.9449,1.7386434078216553,575.1610683946394,1000
True,1.0,200,700,0.9473,1.8577005863189697,538.299878551203,1000
