enable_batch_dco,gamma,ef,recall,latency(ms),QPS,nq
True,1.0,340,0.9007,1.029186487197876,971.6412063693716,1000
True,1.0,360,0.907,1.0816142559051514,924.5440271708953,1000
True,1.0,380,0.9132,1.1353633403778076,880.7753116876545,1000
True,1.0,400,0.9186,1.1850457191467285,843.8492995190368,1000
True,1.0,450,0.9281,1.3125813007354736,761.8575698432347,1000
True,1.0,500,0.9376,1.4405415058135986,694.1833997592546,1000
True,1.0,550,0.9451,1.5667996406555176,638.2437001208527,1000
True,1.0,600,0.9501,1.6879849433898926,592.4223458959011,1000
True,1.0,650,0.9553,1.812164068222046,551.8264143605508,1000
True,1.0,700,0.9606,1.9362356662750244,516.4660570083514,1000
True,1.0,750,0.9639,2.086334466934204,479.30953346587097,1000
True,1.0,800,0.9663,2.2074453830718994,453.01234072137794,1000
True,1.0,900,0.9713,2.4549400806427,407.3419175828525,1000
True,1.0,1000,0.9752,2.662461280822754,375.59231647905125,1000
True,1.0,2000,0.9916,4.932428598403931,202.7398836191135,1000
True,1.0,3000,0.9951,7.1273322105407715,140.30495148255858,1000
True,1.0,4000,0.9964,9.210597515106201,108.57058929780732,1000
True,1.1,120,0.6221,0.41626501083374023,2402.3157699396656,1000
True,1.1,140,0.6634,0.47078657150268555,2124.1047653677515,1000
True,1.1,160,0.6941,0.525007963180542,1904.7330138421457,1000
True,1.1,180,0.719,0.5844466686248779,1711.0201044568557,1000
True,1.1,200,0.7423,0.6442580223083496,1552.1731439478885,1000
True,1.1,220,0.7648,0.6987509727478027,1431.1250202165024,1000
True,1.1,240,0.7819,0.7496719360351562,1333.916813384761,1000
True,1.1,260,0.7965,0.7854743003845215,1273.1161280648641,1000
True,1.1,280,0.8097,0.8412601947784424,1188.6928755298638,1000
True,1.1,300,0.8216,0.8875210285186768,1126.7338664291224,1000
True,1.1,320,0.8335,0.9352202415466309,1069.2668481450305,1000
True,1.1,340,0.844,0.9831373691558838,1017.1518562645974,1000
True,1.1,360,0.8519,1.0340995788574219,967.0248595448627,1000
True,1.1,380,0.8611,1.1005222797393799,908.6594777861426,1000
True,1.1,400,0.8681,1.1514232158660889,868.4903919084262,1000
True,1.1,450,0.8822,1.2830684185028076,779.3816647493236,1000
True,1.1,500,0.8948,1.3894755840301514,719.6959856606593,1000
True,1.1,550,0.9084,1.516021966934204,659.6210489101708,1000
True,1.1,600,0.919,1.6399497985839844,609.7747631442442,1000
True,1.1,650,0.9279,1.743213176727295,573.6533049144329,1000
True,1.1,700,0.9332,1.8571836948394775,538.449698206312,1000
True,1.1,750,0.9365,1.9770748615264893,505.7977416332658,1000
True,1.1,800,0.9414,2.0933337211608887,477.7069178656499,1000
True,1.1,900,0.949,2.3287343978881836,429.41779917316956,1000
True,1.1,1000,0.9571,2.563113212585449,390.1505384505765,1000
True,1.1,2000,0.9835,4.862966775894165,205.63578697617726,1000
True,1.1,3000,0.9916,6.843896865844727,146.1155858427116,1000
True,1.1,4000,0.9947,8.80544900894165,113.5660429109898,1000
