enable_batch_dco,gamma,ef,recall,latency(ms),QPS,nq
True,1.1,550,0.9467,1.826578140258789,547.4717877978767,1000
True,1.1,600,0.9523,1.9746150970458984,506.4278104102613,1000
True,1.1,650,0.9584,2.112851619720459,473.2940026012357,1000
True,1.1,700,0.9619,2.266225576400757,441.26233964238037,1000
True,1.1,750,0.9663,2.3993079662323,416.7868460714228,1000
True,1.1,800,0.97,2.5527241230010986,391.73837509098104,1000
True,1.1,900,0.9744,2.8364646434783936,352.5515476807379,1000
True,1.1,1000,0.9777,3.125856399536133,319.9123287136277,1000
True,1.1,2000,0.9909,5.7316296100616455,174.47045047093417,1000
True,1.1,3000,0.9945,8.259250164031982,121.07636651507141,1000
True,1.1,4000,0.9967,10.448917150497437,95.70369690914752,1000
