enable_batch_dco,gamma,ef,recall,latency(ms),QPS,nq
True,1.0,600,0.9349,1.0343177318572998,966.8208996130461,1000
True,1.0,700,0.9397,1.1996243000030518,833.5943178188838,1000
True,1.0,800,0.9445,1.369628667831421,730.1249042803212,1000
True,1.0,900,0.9489,1.5425732135772705,648.2674476636165,1000
True,1.0,1000,0.9516,1.7117185592651367,584.208189241877,1000
True,1.0,1200,0.9558,2.05761981010437,485.99843133765137,1000
True,1.0,1400,0.9601,2.403778553009033,416.0116990594691,1000
True,1.0,1600,0.9621,2.754875659942627,362.9927893082572,1000
True,1.0,1800,0.9649,3.1443817615509033,318.02754112998355,1000
True,1.0,2000,0.9674,3.513948440551758,284.5801573124336,1000
True,1.0,2500,0.9719,4.3947975635528564,227.54176626774517,1000
True,1.0,3000,0.9756,5.246709823608398,190.59563681230136,1000
True,1.0,3500,0.9778,6.150953769683838,162.57641293431482,1000
True,1.0,4000,0.9797,6.991664409637451,143.02745975930708,1000
True,1.1,100,0.7928,0.18787145614624023,5322.788360258379,1000
True,1.1,120,0.8148,0.21702289581298828,4607.808757937292,1000
True,1.1,140,0.8315,0.24674582481384277,4052.7534792309025,1000
True,1.1,160,0.8475,0.27640843391418457,3617.8346146647104,1000
True,1.1,180,0.8555,0.3092494010925293,3233.636011798755,1000
True,1.1,200,0.8611,0.3373701572418213,2964.1033106648397,1000
True,1.1,220,0.8731,0.367262601852417,2722.8473439880654,1000
True,1.1,240,0.8756,0.3963942527770996,2522.740915121996,1000
True,1.1,260,0.8827,0.4255373477935791,2349.9699971930145,1000
True,1.1,280,0.8855,0.45577311515808105,2194.07412754734,1000
True,1.1,300,0.8885,0.48215436935424805,2074.0245522182145,1000
True,1.1,320,0.8922,0.5139737129211426,1945.624795315995,1000
True,1.1,340,0.8981,0.5450129508972168,1834.8187843128678,1000
True,1.1,360,0.9023,0.5738961696624756,1742.4754735479905,1000
True,1.1,380,0.9053,0.6019847393035889,1661.1716787984667,1000
True,1.1,400,0.9055,0.6313557624816895,1583.8930432332943,1000
True,1.1,500,0.9146,0.7774593830108643,1286.2408273050914,1000
True,1.1,600,0.9224,0.9207546710968018,1086.0656278928254,1000
True,1.1,700,0.9261,1.0711462497711182,933.5793316866668,1000
True,1.1,800,0.9313,1.2277357578277588,814.507514034866,1000
True,1.1,900,0.9347,1.3625540733337402,733.9158273207574,1000
True,1.1,1000,0.9388,1.5047085285186768,664.5805357297062,1000
True,1.1,1200,0.9445,1.7960689067840576,556.7715115065073,1000
True,1.1,1400,0.9497,2.091547966003418,478.1147820916701,1000
True,1.1,1600,0.9542,2.377117156982422,420.6776250226672,1000
True,1.1,1800,0.9585,2.677549362182617,373.47584105222444,1000
True,1.1,2000,0.9601,2.9665427207946777,337.09273525382434,1000
True,1.1,2500,0.965,3.701061964035034,270.19272028338673,1000
True,1.1,3000,0.9683,4.467191934585571,223.85427235795984,1000
True,1.1,3500,0.9718,5.313043117523193,188.2160520591022,1000
True,1.1,4000,0.9747,5.950181722640991,168.06209400208866,1000
