enable_batch_dco,gamma,ef,recall,latency(ms),QPS,nq
True,1.0,100,0.7466,0.1810779571533203,5522.4833310511185,1000
True,1.0,120,0.7752,0.20837807655334473,4798.969337563687,1000
True,1.0,140,0.7991,0.23487639427185059,4257.558547337798,1000
True,1.0,160,0.8164,0.2586071491241455,3866.869123250516,1000
True,1.0,180,0.8233,0.28294992446899414,3534.194263796599,1000
True,1.0,200,0.8337,0.30828404426574707,3243.761779438639,1000
True,1.0,220,0.8429,0.3345351219177246,2989.222758637401,1000
True,1.0,240,0.8508,0.35982823371887207,2779.1037675528364,1000
True,1.0,260,0.8561,0.3860287666320801,2590.480519689066,1000
True,1.0,280,0.861,0.40918684005737305,2443.87136169821,1000
True,1.0,300,0.8652,0.4389317035675049,2278.2587629745144,1000
True,1.0,320,0.8714,0.4602320194244385,2172.8170961476994,1000
True,1.0,340,0.8754,0.48740696907043457,2051.673577641216,1000
True,1.0,360,0.8801,0.517564058303833,1932.1279829152197,1000
True,1.0,380,0.8822,0.5450301170349121,1834.7609953010076,1000
True,1.0,400,0.8857,0.5643444061279297,1771.9675948614129,1000
True,1.0,500,0.898,0.6959335803985596,1436.9187350139107,1000
True,1.0,600,0.9064,0.8302786350250244,1204.4149491692751,1000
True,1.0,700,0.913,0.9591810703277588,1042.5560208963393,1000
True,1.0,800,0.9175,1.102853775024414,906.738520233893,1000
True,1.0,900,0.9223,1.2639436721801758,791.1744977330362,1000
True,1.0,1000,0.9264,1.3983619213104248,715.1224477443477,1000
True,1.0,1200,0.9335,1.6732990741729736,597.6217972236965,1000
True,1.0,1400,0.9384,1.9215235710144043,520.4203659453854,1000
True,1.0,1600,0.9422,2.2049551010131836,453.52397404395987,1000
True,1.0,1800,0.9462,2.5118424892425537,398.11413505531954,1000
True,1.0,2000,0.9468,2.801008462905884,357.0142729817239,1000
True,1.0,2500,0.9563,3.5617451667785645,280.76124292307367,1000
True,1.0,3000,0.9618,4.272945880889893,234.03057934160822,1000
True,1.0,3500,0.9652,4.953082799911499,201.8944645984654,1000
True,1.0,4000,0.9683,5.6655895709991455,176.5041373838251,1000
True,1.1,100,0.6172,0.15429258346557617,6481.192922815421,1000
True,1.1,120,0.6531,0.17624998092651367,5673.759479253185,1000
True,1.1,140,0.6801,0.2006237506866455,4984.45471474562,1000
True,1.1,160,0.7098,0.22257566452026367,4492.85415885598,1000
True,1.1,180,0.7302,0.24666905403137207,4054.014817249095,1000
True,1.1,200,0.7468,0.269702672958374,3707.786760253356,1000
True,1.1,220,0.7618,0.29137325286865234,3432.024010971207,1000
True,1.1,240,0.7699,0.3135545253753662,3189.237976402566,1000
True,1.1,260,0.7773,0.3368368148803711,2968.7966273970196,1000
True,1.1,280,0.7869,0.35890865325927734,2786.2242688186043,1000
True,1.1,300,0.7939,0.37995195388793945,2631.9117187509805,1000
True,1.1,320,0.7991,0.40475010871887207,2470.660238153442,1000
True,1.1,340,0.8123,0.4271361827850342,2341.173705958955,1000
True,1.1,360,0.8166,0.44752955436706543,2234.4892985096494,1000
True,1.1,380,0.8245,0.468127965927124,2136.1680411882835,1000
True,1.1,400,0.8283,0.4947657585144043,2021.158462951487,1000
True,1.1,500,0.8446,0.6018409729003906,1661.5684957120855,1000
True,1.1,600,0.8611,0.7110433578491211,1406.3839974892132,1000
True,1.1,700,0.8714,0.8240010738372803,1213.5906514576643,1000
True,1.1,800,0.8827,0.9362730979919434,1068.0644377636545,1000
True,1.1,900,0.8915,1.0446503162384033,957.2581221253241,1000
True,1.1,1000,0.8982,1.1612372398376465,861.1504744196894,1000
True,1.1,1200,0.9045,1.3839011192321777,722.5949788629584,1000
True,1.1,1400,0.9128,1.6042702198028564,623.3363853895429,1000
True,1.1,1600,0.9169,1.832982063293457,545.559075577218,1000
True,1.1,1800,0.923,2.073495864868164,482.2773061394947,1000
True,1.1,2000,0.9266,2.3171498775482178,431.5646604000008,1000
True,1.1,2500,0.9358,2.9065306186676025,344.0528008125423,1000
True,1.1,3000,0.9413,3.4716756343841553,288.0453433194634,1000
True,1.1,3500,0.9461,4.0291924476623535,248.18869115576186,1000
True,1.1,4000,0.9485,4.623932838439941,216.2661169484866,1000
