enable_batch_dco,gamma,ef,recall,latency(ms),QPS,nq
True,1.0,360,0.9164,0.6464705467224121,1546.860881860701,1000
True,1.0,380,0.9193,0.6820633411407471,1466.1394912787803,1000
True,1.0,400,0.9194,0.7110350131988525,1406.4005026997647,1000
True,1.0,500,0.9281,0.8758220672607422,1141.7844301727198,1000
True,1.0,600,0.9343,1.0397758483886719,961.745746979686,1000
True,1.0,700,0.9401,1.2084648609161377,827.4961336003594,1000
True,1.0,800,0.9443,1.3783631324768066,725.4982206344138,1000
True,1.0,900,0.949,1.551182508468628,644.6694663848607,1000
True,1.0,1000,0.951,1.7217085361480713,580.8184016077838,1000
True,1.0,1200,0.9554,2.068094491958618,483.53690021819835,1000
True,1.0,1400,0.9594,2.409940481185913,414.9480071424452,1000
True,1.0,1600,0.962,2.7716097831726074,360.8011510391335,1000
True,1.0,1800,0.9658,3.105184555053711,322.0420500844282,1000
True,1.0,2000,0.9662,3.4377024173736572,290.8919617201718,1000
True,1.0,2500,0.9726,4.34189510345459,230.31417760515654,1000
True,1.0,3000,0.9765,5.321619033813477,187.91273739176313,1000
True,1.0,3500,0.9781,6.13841438293457,162.90851963010252,1000
True,1.0,4000,0.9789,7.0939741134643555,140.96470948519547,1000
True,1.1,100,0.7927,0.18996167182922363,5264.219831140485,1000
True,1.1,120,0.8148,0.22109770774841309,4522.887234714795,1000
True,1.1,140,0.8315,0.2530806064605713,3951.310272191066,1000
True,1.1,160,0.8475,0.2827432155609131,3536.7780550142465,1000
True,1.1,180,0.8557,0.31371569633483887,3187.5995102669895,1000
True,1.1,200,0.8611,0.34287405014038086,2916.522844439747,1000
True,1.1,220,0.8731,0.3732128143310547,2679.436400897425,1000
True,1.1,240,0.8756,0.40514540672302246,2468.2496294068806,1000
True,1.1,260,0.8828,0.4348592758178711,2299.5945024266257,1000
True,1.1,280,0.8855,0.4618203639984131,2165.3440990389854,1000
True,1.1,300,0.8884,0.4957542419433594,2017.1284789818328,1000
True,1.1,320,0.8918,0.5253820419311523,1903.3768195126909,1000
True,1.1,340,0.8984,0.5736823081970215,1743.1250462347655,1000
True,1.1,360,0.902,0.5958921909332275,1678.1559067486667,1000
True,1.1,380,0.9053,0.6215522289276123,1608.8752536940267,1000
True,1.1,400,0.9055,0.6471419334411621,1545.25606876149,1000
True,1.1,500,0.9145,0.7993052005767822,1251.0865677821132,1000
True,1.1,600,0.922,0.9554262161254883,1046.6532978917728,1000
True,1.1,700,0.9262,1.1027188301086426,906.8494821127499,1000
True,1.1,800,0.9313,1.238051176071167,807.7210533197837,1000
True,1.1,900,0.9341,1.3659992218017578,732.0648387200371,1000
True,1.1,1000,0.9385,1.5194072723388672,658.1513845597641,1000
True,1.1,1200,0.9434,1.8170030117034912,550.3568203018398,1000
True,1.1,1400,0.9498,2.104844331741333,475.09451645419415,1000
True,1.1,1600,0.9548,2.4014315605163574,416.4182800133514,1000
True,1.1,1800,0.958,2.7066004276275635,369.4671698831207,1000
True,1.1,2000,0.9604,3.0022614002227783,333.0822559040983,1000
True,1.1,2500,0.9658,3.7389609813690186,267.45398119502454,1000
True,1.1,3000,0.9693,4.431965589523315,225.6335207935484,1000
True,1.1,3500,0.9714,5.156720161437988,193.92171161002904,1000
True,1.1,4000,0.9747,5.901148796081543,169.4585299499677,1000
